user_id,age,gender,has_children,home_country,home_city,years_on_platform,total_trips_booked,total_sessions,avg_session_duration_s,total_clicks,total_trip_duration,total_distance_flown,total_flight_discount_count,total_hotel_discount_count,total_spent_flights,total_spent_hotels,avg_seats_booked,avg_bags_booked,avg_nights_hotel,avg_rooms_hotel,booking_rate_per_session,booking_segment,age_buckets,customer_value_score,perk
520440,37,F,False,usa,new york,2,0,9,98.55555555555556,118,0.0,0.0,9,9,0.0,0.0,,,,,0.0,Low Booker,30th,1,10% Discount for Next Booking valid 6 months
520480,39,F,False,canada,vancouver,2,3,8,98.625,106,13.0,11659.78759458883,8,8,1969.6100000000001,511.8,1.0,0.3333333333333333,4.5,1.0,0.375,Occasional Booker,30th,2,3% Personal Discount valid 1 year
520491,56,M,True,usa,new york,2,5,8,122.125,130,9.0,8552.081709534938,8,8,1923.89,1089.0,1.25,1.25,1.75,1.25,0.625,Frequent Booker,50th,3,One-time free breakfast for the entire stay
520497,49,F,False,usa,long beach,2,3,8,123.375,132,10.0,10802.15303590392,8,8,1610.245,457.0,1.0,1.0,2.5,1.0,0.375,Occasional Booker,40th,3,One-time free breakfast for the entire stay
520527,34,F,False,usa,denver,2,2,8,95.75,102,8.0,3487.986905874097,8,8,640.56,1468.0,1.0,1.0,3.0,1.0,0.25,Occasional Booker,30th,1,10% Discount for Next Booking valid 6 months
520530,42,F,False,usa,los angeles,2,4,8,125.75,135,15.0,12130.355241422256,8,8,2141.482,1421.0,1.0,0.75,2.75,1.0,0.5,Occasional Booker,40th,3,One-time free breakfast for the entire stay
520532,48,F,False,usa,washington,2,4,9,146.33333333333334,178,22.0,7391.571669570367,9,9,1385.72,1455.5,1.0,0.75,4.0,1.0,0.4444444444444444,Occasional Booker,40th,3,One-time free breakfast for the entire stay
520539,53,F,True,usa,little rock,2,3,6,114.5,93,8.0,4671.048133157117,6,6,852.2715,549.0,1.0,0.3333333333333333,1.6666666666666667,1.0,0.5,Occasional Booker,50th,1,10% Discount for Next Booking valid 6 months
520556,35,F,True,usa,austin,2,5,8,136.375,146,13.0,5274.677763389056,8,8,988.359,9659.1,1.0,0.75,10.0,1.25,0.625,Frequent Booker,30th,3,One-time free breakfast for the entire stay
520558,37,F,False,usa,rochester,2,1,8,104.625,112,7.0,2161.5762690503616,8,8,376.12,590.0,1.0,0.0,5.0,1.0,0.125,Low Booker,30th,1,10% Discount for Next Booking valid 6 months
520561,32,F,True,usa,nashville,2,0,8,111.5,119,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,30th,1,10% Discount for Next Booking valid 6 months
520603,26,F,False,usa,milwaukee,2,0,8,60.625,64,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
520619,59,F,False,usa,houston,2,2,8,118.375,126,7.0,4472.698893152998,8,8,708.439,1137.0,1.0,1.0,2.0,1.0,0.25,Occasional Booker,50th,1,10% Discount for Next Booking valid 6 months
520680,44,F,False,usa,winston-salem,2,2,8,94.125,100,7.0,3688.34425173575,8,8,522.588,940.0,1.0,0.0,2.0,1.0,0.25,Occasional Booker,40th,1,10% Discount for Next Booking valid 6 months
520696,43,F,False,usa,lincoln,2,1,6,69.83333333333333,58,4.0,1954.588657042344,6,6,316.25,122.0,1.0,0.0,2.0,1.0,0.16666666666666666,Low Booker,40th,1,10% Discount for Next Booking valid 6 months
520708,43,F,False,usa,tampa,2,3,8,112.875,121,14.0,4306.062449278555,8,8,919.8399999999999,1194.0,1.3333333333333333,0.6666666666666666,2.5,1.0,0.375,Occasional Booker,40th,1,10% Discount for Next Booking valid 6 months
520719,26,M,False,usa,new york,2,4,8,123.125,132,17.0,14092.48080023283,8,8,2473.45,3923.0,1.0,0.5,3.25,1.0,0.5,Occasional Booker,under 30,4,Free flight or hotel upgrade
520733,42,F,False,usa,honolulu,2,3,8,135.625,144,12.0,18673.033462892578,8,8,3186.2509999999997,1144.0,1.0,0.3333333333333333,2.6666666666666665,1.0,0.375,Occasional Booker,40th,3,One-time free breakfast for the entire stay
520745,41,F,False,usa,new york,2,2,8,176.375,190,12.0,838.2974279701657,8,8,152.51,883.0,1.0,0.5,4.5,1.0,0.25,Occasional Booker,40th,2,3% Personal Discount valid 1 year
520762,30,F,False,usa,baton rouge,2,2,8,94.625,102,5.0,597.6158216685657,8,8,108.89,1081.0,1.0,1.0,5.0,1.0,0.25,Occasional Booker,30th,1,10% Discount for Next Booking valid 6 months
520770,41,F,False,usa,sacramento,2,4,8,119.5,129,8.0,11047.261842322918,8,8,3629.09,360.5,1.5,0.5,1.0,1.0,0.5,Occasional Booker,40th,2,3% Personal Discount valid 1 year
520771,59,F,True,usa,laredo,2,1,8,96.875,105,0.0,0.0,8,8,0.0,1760.0,,,11.0,1.0,0.125,Low Booker,50th,1,10% Discount for Next Booking valid 6 months
520780,71,F,False,usa,new york,2,0,8,40.75,43,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
520783,41,F,False,canada,calgary,2,3,8,101.5,109,4.0,4479.532480841045,8,8,806.02,1978.0,1.0,0.5,2.3333333333333335,1.3333333333333333,0.375,Occasional Booker,40th,2,3% Personal Discount valid 1 year
520804,51,F,False,usa,chicago,2,3,8,112.875,122,8.0,2708.9452506988646,8,8,457.07750000000004,394.0,1.0,0.0,1.5,1.0,0.375,Occasional Booker,50th,1,10% Discount for Next Booking valid 6 months
520819,51,F,True,usa,jacksonville,2,2,9,100.11111111111111,121,8.0,11966.627005478265,9,9,472.88,2228.0,1.0,0.0,2.0,1.0,0.2222222222222222,Occasional Booker,50th,2,3% Personal Discount valid 1 year
520821,43,F,False,usa,boston,2,2,8,124.25,134,11.0,7982.465352933708,8,8,1429.6399999999999,1095.0,1.0,0.5,4.5,1.0,0.25,Occasional Booker,40th,3,One-time free breakfast for the entire stay
520844,21,F,True,usa,long beach,2,2,8,103.375,110,2.0,534.6859377246637,8,8,93.77,2112.0,1.0,0.0,4.5,1.0,0.25,Occasional Booker,under 30,2,3% Personal Discount valid 1 year
520851,55,F,True,usa,san antonio,2,5,9,168.11111111111111,204,19.0,10774.313310399588,9,9,3126.68,2586.0,1.8,0.4,2.4,1.8,0.5555555555555556,Frequent Booker,50th,3,One-time free breakfast for the entire stay
520861,52,M,True,usa,austin,2,2,7,88.71428571428571,83,13.0,4209.399974122654,7,7,689.03,1824.6,1.0,1.0,4.5,1.0,0.2857142857142857,Occasional Booker,50th,2,3% Personal Discount valid 1 year
520877,51,F,False,usa,grand rapids,2,3,8,131.0,141,16.0,6998.721846454939,8,8,1213.15,1400.0,1.0,0.0,4.333333333333333,1.0,0.375,Occasional Booker,50th,3,One-time free breakfast for the entire stay
520878,40,F,False,canada,ottawa,2,4,9,157.55555555555554,193,8.0,7748.5436495882395,9,9,1281.8605,6121.0,1.0,1.0,5.25,1.25,0.4444444444444444,Occasional Booker,40th,3,One-time free breakfast for the entire stay
520882,19,F,False,usa,louisville,2,1,8,57.5,62,0.0,0.0,8,8,0.0,780.0,,,6.0,1.0,0.125,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
520885,37,M,True,usa,el paso,2,4,6,155.66666666666666,127,11.0,5678.646739036371,6,6,852.69,6277.0,1.0,0.75,3.25,1.0,0.6666666666666666,Frequent Booker,30th,3,One-time free breakfast for the entire stay
520898,43,F,True,usa,santa ana,2,3,8,103.375,111,13.0,7881.811230808038,8,8,2036.3694999999998,5760.0,1.5,0.5,6.0,1.6666666666666667,0.375,Occasional Booker,40th,3,One-time free breakfast for the entire stay
520902,40,F,False,usa,kansas city,2,4,9,112.33333333333333,136,11.0,7536.257644996591,9,9,1586.3805,1452.0,1.25,1.0,2.0,1.25,0.4444444444444444,Occasional Booker,40th,2,3% Personal Discount valid 1 year
520920,41,F,False,usa,memphis,2,1,9,94.11111111111111,113,0.0,0.0,9,9,0.0,440.3,,,7.0,1.0,0.1111111111111111,Low Booker,40th,1,10% Discount for Next Booking valid 6 months
520934,54,F,True,usa,newark,2,1,9,139.77777777777777,169,3.0,3930.5856156756336,9,9,1141.232,346.0,2.0,0.0,1.0,2.0,0.1111111111111111,Low Booker,50th,2,3% Personal Discount valid 1 year
520947,24,O,True,usa,new york,2,2,6,107.5,88,0.0,0.0,6,6,0.0,2143.3,,,4.0,1.5,0.3333333333333333,Occasional Booker,under 30,2,3% Personal Discount valid 1 year
520959,50,F,False,usa,new york,2,1,8,84.25,89,4.0,567.1868949644811,8,8,105.77,115.6,1.0,0.0,1.0,1.0,0.125,Low Booker,50th,1,10% Discount for Next Booking valid 6 months
521000,48,F,False,usa,charlotte,2,3,8,169.25,184,7.0,3485.491853086154,8,8,620.9100000000001,885.0,1.0,0.3333333333333333,1.3333333333333333,1.0,0.375,Occasional Booker,40th,2,3% Personal Discount valid 1 year
521004,52,F,False,usa,san antonio,2,4,8,171.625,186,9.0,9229.219292022966,8,8,1669.44,585.0,1.0,0.5,1.5,1.0,0.5,Occasional Booker,50th,3,One-time free breakfast for the entire stay
521009,69,F,False,usa,new york,2,1,10,74.6,100,0.0,0.0,10,10,0.0,872.0,,,4.0,2.0,0.1,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
521031,45,F,False,canada,hamilton,2,6,8,133.25,145,21.0,7228.369745234594,8,8,2056.4700000000003,3457.05,1.6,0.4,4.0,1.5,0.75,Frequent Booker,40th,4,Free flight or hotel upgrade
521033,44,M,True,usa,chicago,2,4,8,140.25,151,23.0,4546.234546565589,8,8,954.24,2464.1,1.25,0.5,6.0,1.3333333333333333,0.5,Occasional Booker,40th,3,One-time free breakfast for the entire stay
521044,42,F,False,usa,houston,2,4,9,145.77777777777777,176,11.0,5831.409190291528,9,9,1044.81,2707.0,1.0,0.3333333333333333,3.75,1.0,0.4444444444444444,Occasional Booker,40th,3,One-time free breakfast for the entire stay
521060,41,F,False,usa,burlington,2,5,8,158.625,170,11.0,9916.45810892526,8,8,2174.54,2593.4,1.25,1.0,3.6,1.4,0.625,Frequent Booker,40th,3,One-time free breakfast for the entire stay
521062,61,F,False,usa,little rock,2,0,9,71.33333333333333,87,0.0,0.0,9,9,0.0,0.0,,,,,0.0,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
521065,45,F,True,usa,new york,2,3,6,99.5,80,7.0,8473.918975335017,6,6,1843.0774999999999,331.25,1.3333333333333333,0.0,1.0,1.0,0.5,Occasional Booker,40th,2,3% Personal Discount valid 1 year
521066,42,F,False,usa,knoxville,2,4,8,135.625,146,14.0,8320.103861415722,8,8,1459.69,2398.7,1.0,1.5,2.25,1.0,0.5,Occasional Booker,40th,3,One-time free breakfast for the entire stay
521070,51,F,True,usa,knoxville,2,6,9,145.44444444444446,174,19.0,21431.44894396943,9,9,6971.43,2663.2,1.3333333333333333,0.3333333333333333,2.8,1.2,0.6666666666666666,Frequent Booker,50th,3,One-time free breakfast for the entire stay
521109,31,F,True,usa,dallas,2,3,8,114.125,123,22.0,4210.659146323946,8,8,727.72,1435.0,1.0,0.3333333333333333,6.0,1.0,0.375,Occasional Booker,30th,1,10% Discount for Next Booking valid 6 months
521127,43,F,False,usa,chicago,2,5,9,181.66666666666666,219,13.0,6418.123824127483,9,9,1040.032,5108.2,1.0,0.6666666666666666,6.2,1.0,0.5555555555555556,Frequent Booker,40th,3,One-time free breakfast for the entire stay
521152,46,F,False,canada,winnipeg,2,3,9,107.11111111111111,129,19.0,6130.636920895937,9,9,1842.3000000000002,6496.0,1.6666666666666667,0.0,5.333333333333333,1.6666666666666667,0.3333333333333333,Occasional Booker,40th,2,3% Personal Discount valid 1 year
521170,44,M,False,usa,chicago,2,3,8,103.375,111,8.0,1794.110648126274,8,8,997.49,5213.0,2.5,0.5,3.3333333333333335,2.0,0.375,Occasional Booker,40th,2,3% Personal Discount valid 1 year
521185,47,F,True,usa,los angeles,2,4,8,123.5,133,4.0,6169.052808112676,8,8,1075.31,2739.95,1.0,1.0,3.75,1.0,0.5,Occasional Booker,40th,3,One-time free breakfast for the entire stay
521186,54,F,False,usa,boston,2,3,8,99.5,106,18.0,10797.709849049405,8,8,1825.72,4079.2,1.0,0.6666666666666666,5.0,1.0,0.375,Occasional Booker,50th,2,3% Personal Discount valid 1 year
521187,76,F,False,usa,orlando,2,0,9,108.44444444444444,130,0.0,0.0,9,9,0.0,0.0,,,,,0.0,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
521192,28,F,False,usa,wichita,2,3,8,106.25,115,5.0,2853.544687433427,8,8,394.1775,2299.0,1.0,1.0,4.0,1.3333333333333333,0.375,Occasional Booker,under 30,2,3% Personal Discount valid 1 year
521201,59,F,True,usa,memphis,2,1,8,51.25,55,3.0,1764.6746677833262,8,8,242.08849999999998,63.0,1.0,0.0,1.0,1.0,0.125,Low Booker,50th,1,10% Discount for Next Booking valid 6 months
521211,27,M,False,usa,bakersfield,2,1,8,65.875,71,0.0,0.0,8,8,0.0,582.0,,,6.0,1.0,0.125,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
521212,43,M,True,usa,dallas,2,3,6,109.83333333333333,88,14.0,3716.1304246332447,6,6,573.6624999999999,3259.1,1.3333333333333333,1.3333333333333333,3.6666666666666665,1.3333333333333333,0.5,Occasional Booker,40th,2,3% Personal Discount valid 1 year
521235,36,F,False,usa,seattle,2,5,8,179.875,194,30.0,14081.14127591694,8,8,3863.2235,3709.0,1.8,1.2,4.6,1.6,0.625,Frequent Booker,30th,4,Free flight or hotel upgrade
521250,32,M,False,usa,sacramento,2,2,8,142.625,155,4.0,6111.493754950319,8,8,1049.989,75.0,1.0,0.0,1.0,1.0,0.25,Occasional Booker,30th,3,One-time free breakfast for the entire stay
521259,36,F,False,usa,knoxville,2,2,8,133.25,143,7.0,4292.025045626277,8,8,736.0205,436.8,1.0,0.0,2.5,1.0,0.25,Occasional Booker,30th,2,3% Personal Discount valid 1 year
521282,34,F,False,usa,columbus,2,2,8,145.875,158,11.0,4082.540524470898,8,8,788.26,448.0,1.0,1.0,4.0,1.0,0.25,Occasional Booker,30th,2,3% Personal Discount valid 1 year
521286,35,F,False,canada,hamilton,2,1,8,87.25,93,3.0,3582.6016045835863,8,8,627.07,112.0,1.0,1.0,1.0,1.0,0.125,Low Booker,30th,1,10% Discount for Next Booking valid 6 months
521293,36,F,False,usa,akron,2,5,8,130.75,141,31.0,47557.43814893557,8,8,984.02,2584.8,1.0,0.4,4.8,1.0,0.625,Frequent Booker,30th,3,One-time free breakfast for the entire stay
521295,42,F,True,usa,baton rouge,2,2,8,94.5,102,14.0,3100.3028436316827,8,8,508.58000000000004,1027.5,1.0,0.5,6.0,1.0,0.25,Occasional Booker,40th,1,10% Discount for Next Booking valid 6 months
521298,39,F,False,usa,san jose,2,3,8,123.875,133,9.0,5035.203914979855,8,8,1137.3000000000002,2961.7,2.0,0.3333333333333333,2.5,2.5,0.375,Occasional Booker,30th,3,One-time free breakfast for the entire stay
521309,51,F,True,usa,detroit,2,2,8,108.625,116,5.0,5007.903094462581,8,8,863.2139999999999,184.0,1.0,1.0,1.5,1.0,0.25,Occasional Booker,50th,1,10% Discount for Next Booking valid 6 months
521316,45,F,False,usa,nashville,2,3,9,134.44444444444446,164,17.0,2884.658377987546,9,9,448.5195,1490.2,1.0,0.5,6.0,1.0,0.3333333333333333,Occasional Booker,40th,2,3% Personal Discount valid 1 year
521331,65,F,False,usa,cleveland,2,1,8,78.625,85,0.0,180.07568155565,8,8,13.77,288.0,1.0,1.0,6.0,1.0,0.125,Low Booker,60+,1,10% Discount for Next Booking valid 6 months
521335,35,F,False,usa,denver,2,3,6,97.83333333333333,78,3.0,2181.4480650525757,6,6,383.83,1244.0,1.0,0.0,3.0,1.3333333333333333,0.5,Occasional Booker,30th,1,10% Discount for Next Booking valid 6 months
521343,38,F,False,usa,charlotte,2,5,9,150.55555555555554,181,27.0,3677.1702242220817,9,9,724.381,1493.0,1.2,0.6,1.6666666666666667,1.0,0.5555555555555556,Frequent Booker,30th,3,One-time free breakfast for the entire stay
521379,57,F,False,usa,new york,2,2,8,76.125,82,8.0,7458.9912586755,8,8,1347.47,542.0,1.0,0.0,2.5,1.0,0.25,Occasional Booker,50th,2,3% Personal Discount valid 1 year
521392,41,F,False,usa,chicago,2,2,8,93.75,102,9.0,1659.0322401647686,8,8,321.28,1468.0,1.0,0.0,6.0,1.0,0.25,Occasional Booker,40th,1,10% Discount for Next Booking valid 6 months
521404,46,F,False,usa,detroit,2,5,8,133.875,144,12.0,6613.397967783054,8,8,1581.28,2304.0,1.25,0.5,2.8,1.4,0.625,Frequent Booker,40th,3,One-time free breakfast for the entire stay
521408,57,F,False,usa,san diego,2,2,8,108.625,118,17.0,7289.912217753083,8,8,1160.0265,2829.0,1.0,1.0,6.5,1.0,0.25,Occasional Booker,50th,2,3% Personal Discount valid 1 year
521416,48,F,False,usa,new york,2,3,8,96.25,102,6.0,3103.7604521835947,8,8,551.6300000000001,1141.0,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.375,Occasional Booker,40th,1,10% Discount for Next Booking valid 6 months
521434,50,F,False,usa,los angeles,2,4,8,131.875,142,31.0,12030.077161451116,8,8,2531.632,1677.0,1.25,1.25,3.0,1.3333333333333333,0.5,Occasional Booker,50th,3,One-time free breakfast for the entire stay
521462,60,F,True,usa,indianapolis,2,3,8,156.25,168,9.0,5047.489954157858,8,8,1240.29,1104.0,1.6666666666666667,1.0,2.5,2.0,0.375,Occasional Booker,60+,3,One-time free breakfast for the entire stay
521474,19,F,False,usa,san francisco,2,1,8,63.25,67,2.0,4151.7735389098425,8,8,1382.4,144.0,2.0,2.0,1.0,2.0,0.125,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
521491,36,F,False,usa,philadelphia,2,4,6,176.83333333333334,143,17.0,5175.151617561122,6,6,927.08,4708.5,1.0,0.3333333333333333,4.333333333333333,1.0,0.6666666666666666,Frequent Booker,30th,3,One-time free breakfast for the entire stay
521509,56,F,False,usa,new york,2,4,8,168.75,182,19.0,6016.055727000668,8,8,1239.4499999999998,3343.0,1.25,0.5,3.25,1.25,0.5,Occasional Booker,50th,3,One-time free breakfast for the entire stay
521510,50,F,False,usa,chicago,2,3,8,95.75,103,8.0,2604.451545262218,8,8,501.23,959.0,1.0,1.5,2.0,1.0,0.375,Occasional Booker,50th,1,10% Discount for Next Booking valid 6 months
521514,30,F,True,usa,nashville,2,2,8,86.75,92,11.0,1609.0229616249867,8,8,265.02700000000004,1248.3,1.0,0.5,4.5,1.0,0.25,Occasional Booker,30th,1,10% Discount for Next Booking valid 6 months
521587,34,F,False,usa,new york,2,4,8,116.875,127,8.0,7267.072664423535,8,8,2014.08,657.0,1.25,0.5,1.5,1.25,0.5,Occasional Booker,30th,2,3% Personal Discount valid 1 year
521607,43,F,False,usa,bakersfield,2,3,8,123.0,132,10.0,7747.563714153042,8,8,1433.3775,758.2,1.0,0.3333333333333333,2.3333333333333335,1.0,0.375,Occasional Booker,40th,3,One-time free breakfast for the entire stay
521609,52,M,True,canada,toronto,2,2,8,111.625,120,11.0,897.5721266644218,8,8,215.31,2352.0,1.5,0.5,3.5,1.5,0.25,Occasional Booker,50th,2,3% Personal Discount valid 1 year
521642,60,F,False,usa,lubbock,2,2,9,86.44444444444444,104,0.0,0.0,9,9,0.0,1747.6,,,8.0,1.0,0.2222222222222222,Occasional Booker,60+,2,3% Personal Discount valid 1 year
521657,28,F,False,canada,montreal,2,3,8,129.625,139,7.0,7344.676420022219,8,8,1233.74,1548.0,1.0,1.0,3.0,1.3333333333333333,0.375,Occasional Booker,under 30,3,One-time free breakfast for the entire stay
521658,51,F,False,usa,new york,2,5,9,117.66666666666667,143,13.0,9201.790961427028,9,9,1603.74,1437.0,1.0,0.0,2.4,1.0,0.5555555555555556,Frequent Booker,50th,2,3% Personal Discount valid 1 year
521663,35,M,False,usa,san francisco,2,0,8,131.25,140,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,30th,2,3% Personal Discount valid 1 year
521695,40,M,False,canada,halifax,2,4,9,88.77777777777777,108,4.0,6711.500480415791,9,9,715.6899999999999,2919.8,1.0,0.3333333333333333,2.75,1.0,0.4444444444444444,Occasional Booker,40th,2,3% Personal Discount valid 1 year
521708,49,F,False,usa,nashville,2,4,8,162.625,175,20.0,6130.75060509549,8,8,1123.164,1332.0,1.0,0.75,4.0,1.0,0.5,Occasional Booker,40th,3,One-time free breakfast for the entire stay
521719,22,F,False,usa,new york,2,1,8,137.875,148,3.0,1229.767685543152,8,8,236.02,232.0,1.0,0.0,2.0,1.0,0.125,Low Booker,under 30,2,3% Personal Discount valid 1 year
521720,45,M,False,usa,indianapolis,2,4,8,114.75,122,22.0,7735.226096406355,8,8,1403.8899999999999,3719.8,1.0,0.75,4.5,1.0,0.5,Occasional Booker,40th,2,3% Personal Discount valid 1 year
521743,40,F,False,canada,calgary,2,7,8,157.875,170,37.0,15251.787378499037,8,8,2716.31,1702.1,1.0,0.2857142857142857,3.5,1.0,0.875,Super Booker,40th,4,Free flight or hotel upgrade
521748,41,M,False,usa,philadelphia,2,3,9,94.33333333333333,115,9.0,1171.6523779243803,9,9,212.32999999999998,2181.4,1.0,0.5,3.6666666666666665,1.3333333333333333,0.3333333333333333,Occasional Booker,40th,2,3% Personal Discount valid 1 year
521768,48,F,False,usa,omaha,2,3,8,99.25,106,10.0,4452.919929295453,8,8,804.41,1323.0,1.0,0.6666666666666666,1.5,1.0,0.375,Occasional Booker,40th,1,10% Discount for Next Booking valid 6 months
521785,25,F,False,usa,los angeles,2,2,9,148.33333333333334,180,2.0,1740.967490153025,9,9,301.52,2505.0,1.0,0.0,4.5,1.5,0.2222222222222222,Occasional Booker,under 30,3,One-time free breakfast for the entire stay
521814,44,F,True,canada,toronto,2,6,8,148.625,160,22.0,10666.886788925736,8,8,2553.45,2153.85,1.1666666666666667,0.16666666666666666,2.4,1.2,0.75,Frequent Booker,40th,3,One-time free breakfast for the entire stay
521818,19,F,False,usa,boston,2,1,6,85.83333333333333,69,2.0,594.0619695370016,6,6,125.66,93.60000000000001,1.0,0.0,1.0,1.0,0.16666666666666666,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
521859,42,M,False,usa,new york,2,5,8,152.5,164,16.0,9540.837990652317,8,8,1563.26,1370.0,1.0,0.4,2.6,1.0,0.625,Frequent Booker,40th,3,One-time free breakfast for the entire stay
521865,46,F,True,usa,richmond,2,4,9,178.55555555555554,215,13.0,6063.877838293298,9,9,1090.237,2008.0,1.0,0.5,2.25,1.0,0.4444444444444444,Occasional Booker,40th,3,One-time free breakfast for the entire stay
521883,33,F,False,usa,tulsa,2,3,9,80.33333333333333,97,15.0,6025.254998719815,9,9,1381.732,208.0,1.3333333333333333,1.0,2.0,1.0,0.3333333333333333,Occasional Booker,30th,2,3% Personal Discount valid 1 year
521884,53,F,True,usa,jacksonville,2,2,8,119.375,129,4.0,3312.104553737294,8,8,1560.38,805.0,2.0,1.0,1.0,2.0,0.25,Occasional Booker,50th,2,3% Personal Discount valid 1 year
521885,46,M,True,usa,houston,2,2,8,97.875,104,6.0,3805.914467234428,8,8,727.25,960.0,1.0,1.0,2.0,1.0,0.25,Occasional Booker,40th,1,10% Discount for Next Booking valid 6 months
521904,35,F,True,usa,bakersfield,2,1,9,90.55555555555556,111,2.0,1238.2606335419543,9,9,217.55,207.0,1.0,0.0,1.0,1.0,0.1111111111111111,Low Booker,30th,1,10% Discount for Next Booking valid 6 months
521921,50,F,True,usa,san antonio,2,1,8,96.125,104,3.0,2550.8529657269664,8,8,858.59,376.0,2.0,0.0,2.0,2.0,0.125,Low Booker,50th,1,10% Discount for Next Booking valid 6 months
521925,43,F,False,canada,edmonton,2,5,8,108.125,118,12.0,7745.8335862419135,8,8,1269.4475,4688.95,1.0,0.3333333333333333,5.0,1.2,0.625,Frequent Booker,40th,2,3% Personal Discount valid 1 year
521941,29,F,True,usa,new orleans,2,3,8,80.625,88,11.0,4769.1254183772635,8,8,819.91,4346.0,1.0,0.5,6.333333333333333,1.3333333333333333,0.375,Occasional Booker,under 30,2,3% Personal Discount valid 1 year
521943,54,F,False,usa,philadelphia,2,3,8,93.0,100,14.0,8779.091168837405,8,8,1544.98,1275.0,1.0,0.6666666666666666,2.6666666666666665,1.0,0.375,Occasional Booker,50th,2,3% Personal Discount valid 1 year
521956,29,F,False,canada,toronto,2,4,8,151.625,164,14.0,7003.9563183405335,8,8,1243.12,1978.0,1.25,0.5,2.5,1.25,0.5,Occasional Booker,under 30,3,One-time free breakfast for the entire stay
521963,26,M,False,canada,toronto,2,2,8,108.875,116,2.0,581.5751213559091,8,8,170.85,1512.0,2.0,0.0,4.5,1.5,0.25,Occasional Booker,under 30,2,3% Personal Discount valid 1 year
521986,52,M,True,usa,omaha,2,2,10,128.0,171,3.0,1853.1364853329835,10,10,318.84,1864.0,1.0,1.0,5.0,1.0,0.2,Low Booker,50th,2,3% Personal Discount valid 1 year
521992,34,F,True,usa,los angeles,2,4,9,116.44444444444444,142,14.0,12846.00952284957,9,9,2611.734,2716.8,1.25,0.75,3.0,1.25,0.4444444444444444,Occasional Booker,30th,2,3% Personal Discount valid 1 year
521997,33,F,False,usa,new york,2,4,8,116.75,125,3.0,5192.082885071,8,8,934.7,2314.0,1.0,0.0,5.0,1.0,0.5,Occasional Booker,30th,2,3% Personal Discount valid 1 year
522001,68,F,False,usa,sacramento,2,0,8,130.75,141,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,60+,2,3% Personal Discount valid 1 year
522005,47,F,True,usa,nashville,2,5,8,98.25,105,13.0,5271.030945756122,8,8,971.35,5875.6,1.0,0.0,5.0,1.2,0.625,Frequent Booker,40th,2,3% Personal Discount valid 1 year
522062,52,F,False,canada,edmonton,2,4,8,126.75,137,15.0,11135.161905198314,8,8,2053.37,1075.0,1.0,0.5,2.6666666666666665,1.0,0.5,Occasional Booker,50th,3,One-time free breakfast for the entire stay
522086,41,F,True,usa,corpus christi,2,2,11,135.1818181818182,200,11.0,4380.9130036304305,11,11,716.606,1382.0,1.0,0.0,4.0,1.0,0.18181818181818182,Low Booker,40th,2,3% Personal Discount valid 1 year
522111,24,F,True,usa,philadelphia,2,3,6,159.5,128,3.0,6188.439142718713,6,6,1085.39,1332.0,1.5,0.5,5.0,1.5,0.5,Occasional Booker,under 30,3,One-time free breakfast for the entire stay
522112,45,F,True,canada,toronto,2,2,8,85.75,92,6.0,4075.5940655420845,8,8,775.19,290.0,1.0,0.5,1.5,1.0,0.25,Occasional Booker,40th,1,10% Discount for Next Booking valid 6 months
522115,40,M,True,usa,chicago,2,3,6,126.33333333333333,101,10.0,3416.1989403137836,6,6,496.98,2859.3,1.0,1.0,3.3333333333333335,1.0,0.5,Occasional Booker,40th,3,One-time free breakfast for the entire stay
522118,52,F,False,usa,des moines,2,3,8,88.75,95,8.0,3829.6981987531562,8,8,685.4100000000001,790.0,1.0,0.6666666666666666,2.0,1.0,0.375,Occasional Booker,50th,1,10% Discount for Next Booking valid 6 months
522134,19,F,True,usa,houston,2,0,8,39.25,42,0.0,0.0,8,8,0.0,0.0,,,,,0.0,Low Booker,under 30,1,10% Discount for Next Booking valid 6 months
522152,32,F,True,usa,dallas,2,1,6,115.5,93,2.0,2001.233018539515,6,6,381.11,59.0,1.0,1.0,1.0,1.0,0.16666666666666666,Low Booker,30th,1,10% Discount for Next Booking valid 6 months
522171,39,F,False,usa,louisville,2,4,8,175.375,189,19.0,1562.068528399919,8,8,379.62,4758.0,1.6666666666666667,0.6666666666666666,7.333333333333333,1.6666666666666667,0.5,Occasional Booker,30th,3,One-time free breakfast for the entire stay
